work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,Mid,FT,Master Data Specialist,80000,USD,80000.0,US,0,US,M
2024,Entry,FT,Data Analyst,109800,USD,109800.0,US,0,US,M
2024,Entry,FT,Data Analyst,54200,USD,54200.0,US,0,US,M
2024,Mid,FT,Data Analytics Manager,189200,USD,189200.0,US,0,US,M
2024,Mid,FT,Data Analytics Manager,102200,USD,102200.0,US,0,US,M
2024,Mid,FT,Research Engineer,70000,GBP,87500.0,GB,100,GB,M
2024,Mid,FT,Research Engineer,55000,GBP,68750.0,GB,100,GB,M
2024,Mid,FT,Data Scientist,238400,USD,238400.0,US,0,US,M
2024,Mid,FT,Data Scientist,140300,USD,140300.0,US,0,US,M
2024,Mid,FT,Research Analyst,94310,USD,94310.0,CA,0,CA,M
2024,Mid,FT,Research Analyst,73748,USD,73748.0,CA,0,CA,M
2024,Senior,FT,Data Architect,178090,USD,178090.0,US,100,US,M
2024,Senior,FT,Data Architect,81978,USD,81978.0,US,100,US,M
2024,Entry,FT,Data Analyst,96978,USD,96978.0,US,100,US,M
2024,Entry,FT,Data Analyst,74598,USD,74598.0,US,100,US,M
2024,Mid,FT,Data Engineer,140900,USD,140900.0,US,100,US,M
2024,Mid,FT,Data Engineer,104100,USD,104100.0,US,100,US,M
2024,Entry,FT,Data Analyst,64500,USD,64500.0,US,0,US,M
2024,Entry,FT,Data Analyst,46500,USD,46500.0,US,0,US,M
2024,Senior,FT,Data Analyst,166210,USD,166210.0,US,100,US,M
2024,Senior,FT,Data Analyst,109350,USD,109350.0,US,100,US,M
2024,Senior,FT,Data Scientist,188750,USD,188750.0,US,0,US,M
2024,Senior,FT,Robotics Engineer,155000,USD,155000.0,US,0,US,M
2024,Senior,FT,Robotics Engineer,125000,USD,125000.0,US,0,US,M
2024,Senior,FT,Machine Learning Modeler,207700,USD,207700.0,CA,0,CA,M
2024,Senior,FT,Machine Learning Modeler,133700,USD,133700.0,CA,0,CA,M
2024,Senior,FT,Data Analyst,93724,USD,93724.0,US,100,US,M
2024,Entry,FT,Data Engineer,180000,USD,180000.0,US,0,US,M
2024,Entry,FT,Data Engineer,140000,USD,140000.0,US,0,US,M
2024,Senior,FT,AI Engineer,202730,USD,202730.0,US,0,US,M
2024,Senior,FT,AI Engineer,92118,USD,92118.0,US,0,US,M
2024,Senior,FT,Data Engineer,130500,USD,130500.0,US,0,US,M
2024,Mid,FT,Machine Learning Engineer,400000,USD,400000.0,US,0,US,M
2024,Mid,FT,Machine Learning Engineer,65000,USD,65000.0,US,0,US,M
2024,Senior,FT,Data Engineer,172469,USD,172469.0,US,0,US,M
2024,Senior,FT,Data Engineer,114945,USD,114945.0,US,0,US,M
2024,Mid,FT,Data Scientist,156450,USD,156450.0,US,100,US,M
2024,Senior,FT,Data Architect,93838,USD,93838.0,US,0,US,M
2024,Senior,FT,Data Architect,69535,USD,69535.0,US,0,US,M
2024,Mid,FT,Data Operations Manager,150000,USD,150000.0,US,0,US,M
2024,Mid,FT,Data Scientist,120000,USD,120000.0,AU,0,AU,S
2024,Mid,FT,Data Scientist,70000,USD,70000.0,AU,0,AU,S
2024,Mid,CT,Data Scientist,130000,USD,130000.0,US,0,US,M
2024,Mid,CT,Data Scientist,110000,USD,110000.0,US,0,US,M
2024,Senior,FT,Data Analyst,75000,CAD,57692.0,CA,0,CA,M
2024,Mid,FT,Business Intelligence,178200,USD,178200.0,US,0,US,M
2024,Mid,FT,Business Intelligence,87000,USD,87000.0,US,0,US,M
2024,Mid,FT,Data Scientist,150650,USD,150650.0,US,0,US,M
2024,Mid,FT,Data Integration Specialist,95500,USD,95500.0,US,100,US,M
2024,Mid,FT,Research Scientist,195000,USD,195000.0,US,100,US,M
2024,Senior,FT,Machine Learning Engineer,110000,EUR,122222.0,NL,100,NL,S
2024,Senior,FT,Machine Learning Engineer,70000,EUR,77777.0,NL,100,NL,S
2024,Senior,FT,Data Engineer,158200,USD,158200.0,US,0,US,M
2024,Senior,FT,Data Engineer,74100,USD,74100.0,US,0,US,M
2024,Senior,FT,Data Engineer,231400,USD,231400.0,US,0,US,M
2024,Senior,FT,Data Engineer,170955,USD,170955.0,US,0,US,M
2024,Mid,FT,Data Analyst,101098,USD,101098.0,US,0,US,M
2024,Mid,FT,Data Analyst,59469,USD,59469.0,US,0,US,M
2024,Senior,FT,Data Manager,166000,USD,166000.0,US,0,US,M
2024,Senior,FT,Data Manager,104000,USD,104000.0,US,0,US,M
2024,Mid,FT,Data Visualization Specialist,94763,USD,94763.0,US,100,US,M
2024,Mid,FT,Data Visualization Specialist,67750,USD,67750.0,US,100,US,M
2024,Mid,FT,Data Analyst,25800,EUR,28666.0,LT,0,LT,M
2024,Mid,FT,Data Scientist,131000,USD,131000.0,US,0,US,M
2024,Mid,FT,Data Specialist,45607,GBP,57008.0,GB,0,GB,M
2024,Mid,FT,Data Specialist,30921,GBP,38651.0,GB,0,GB,M
2024,Mid,FT,Data Analyst,55000,GBP,68750.0,GB,100,GB,M
2024,Mid,FT,Data Analyst,45000,GBP,56250.0,GB,100,GB,M
2024,Entry,FT,Data Analyst,129200,USD,129200.0,US,100,US,M
2024,Senior,FT,Machine Learning Engineer,265000,USD,265000.0,US,0,US,M
2024,Mid,FT,Data Engineer,213900,USD,213900.0,US,100,US,M
2024,Mid,FT,Data Engineer,126500,USD,126500.0,US,100,US,M
2024,Mid,FT,Business Intelligence Analyst,110000,USD,110000.0,US,0,US,M
2024,Executive,FT,Data Scientist,219650,USD,219650.0,US,100,US,M
2024,Executive,FT,Data Scientist,136000,USD,136000.0,US,100,US,M
2024,Senior,FT,Data Scientist,210850,USD,210850.0,US,0,US,M
2024,Mid,FT,AI Engineer,90200,USD,90200.0,US,100,US,M
2024,Entry,PT,AI Software Engineer,800000,DKK,117647.0,DK,0,DK,S
2024,Mid,PT,Research Scientist,138000,USD,138000.0,US,0,US,M
2024,Mid,PT,Research Scientist,86000,USD,86000.0,US,0,US,M
2024,Senior,FT,Data Architect,169847,USD,169847.0,US,100,US,M
2024,Senior,FT,Data Architect,131631,USD,131631.0,US,100,US,M
2024,Senior,FT,Business Intelligence,168000,USD,168000.0,US,100,US,M
2024,Executive,FT,Data Scientist,197689,USD,197689.0,US,0,US,M
2024,Executive,FT,Data Scientist,152311,USD,152311.0,US,0,US,M
2024,Executive,FT,Research Analyst,209500,USD,209500.0,US,0,US,M
2024,Executive,FT,Research Analyst,147500,USD,147500.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,140100,USD,140100.0,US,0,US,M
2024,Senior,FT,AI Engineer,236872,USD,236872.0,US,0,US,M
2024,Senior,FT,AI Engineer,148045,USD,148045.0,US,0,US,M
2024,Mid,FT,Data Scientist,143896,USD,143896.0,US,0,US,M
2024,Mid,FT,Data Scientist,99208,USD,99208.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,25000,USD,25000.0,US,0,US,M
2024,Executive,FT,Data Scientist,209700,USD,209700.0,US,0,US,M
2024,Mid,FT,MLOps Engineer,178250,USD,178250.0,US,0,US,M
2024,Mid,FT,MLOps Engineer,110500,USD,110500.0,US,0,US,M
2024,Senior,FT,Data Scientist,148500,USD,148500.0,US,100,US,M
2024,Mid,FT,Data Engineer,142000,USD,142000.0,US,100,US,M
2024,Mid,FT,Data Engineer,129500,USD,129500.0,US,100,US,M
2024,Senior,FT,Data Engineer,159550,USD,159550.0,US,0,US,M
2024,Mid,FT,Machine Learning Engineer,245400,USD,245400.0,US,0,US,M
2024,Mid,FT,Machine Learning Engineer,139000,USD,139000.0,US,0,US,M
2024,Mid,FT,Research Analyst,200000,USD,200000.0,US,100,US,M
2024,Mid,FT,Research Analyst,151300,USD,151300.0,US,100,US,M
2024,Entry,FT,Data Analyst,156000,USD,156000.0,US,0,US,M
2024,Mid,FT,Research Scientist,124100,USD,124100.0,US,0,US,L
2024,Mid,FT,Analytics Engineer,195000,USD,195000.0,US,0,US,M
2024,Senior,FT,Data Management Analyst,199068,USD,199068.0,US,0,US,M
2024,Senior,FT,Data Management Analyst,150000,USD,150000.0,US,0,US,M
2024,Executive,FT,Data Scientist,250900,USD,250900.0,US,0,US,M
2024,Executive,FT,Data Scientist,173100,USD,173100.0,US,0,US,M
2024,Entry,FT,Data Scientist,60000,EUR,66666.0,FR,0,FR,M
2024,Entry,FT,Data Scientist,40000,EUR,44444.0,FR,0,FR,M
2024,Senior,FT,Business Intelligence,170000,USD,170000.0,US,0,US,M
2024,Senior,FT,Business Intelligence,150000,USD,150000.0,US,0,US,M
2024,Mid,FT,Data Engineer,157500,USD,157500.0,US,0,US,M
2024,Mid,FT,Data Engineer,149900,USD,149900.0,US,0,US,M
2024,Mid,FT,Data Specialist,106336,USD,106336.0,CA,0,CA,M
2024,Mid,FT,Data Specialist,83150,USD,83150.0,CA,0,CA,M
2024,Mid,FT,Data Analytics Specialist,91000,USD,91000.0,US,100,US,M
2024,Senior,FT,Data Analyst,149925,USD,149925.0,US,0,US,M
2024,Senior,FT,Data Analyst,91260,USD,91260.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,209700,USD,209700.0,US,0,US,M
2024,Mid,FT,Data Scientist,157144,USD,157144.0,US,0,US,M
2024,Senior,FT,Data Scientist,209000,CAD,160769.0,CA,0,CA,M
2024,Senior,FT,Data Scientist,150000,CAD,115384.0,CA,0,CA,M
2024,Senior,FT,Data Architect,200070,USD,200070.0,CA,0,CA,M
2024,Senior,FT,Data Architect,107730,USD,107730.0,CA,0,CA,M
2024,Executive,FT,Head of Data,223000,USD,223000.0,US,0,US,M
2024,Executive,FT,Head of Data,205000,USD,205000.0,US,0,US,M
2024,Mid,FT,Machine Learning Engineer,200000,USD,200000.0,CA,0,CA,M
2024,Mid,FT,Machine Learning Engineer,160000,USD,160000.0,CA,0,CA,M
2024,Senior,FT,Data Analytics Lead,250000,USD,250000.0,US,100,US,M
2024,Entry,FT,Business Intelligence Analyst,142136,USD,142136.0,US,0,US,M
2024,Entry,FT,Business Intelligence Analyst,123596,USD,123596.0,US,0,US,M
2024,Mid,FT,Data Scientist,285200,USD,285200.0,US,100,US,M
2024,Mid,FT,Data Scientist,168600,USD,168600.0,US,100,US,M
2024,Senior,FT,Data Engineer,180500,USD,180500.0,US,0,US,M
2024,Senior,FT,Data Specialist,41418,GBP,51772.0,GB,0,GB,M
2024,Senior,FT,Data Specialist,38223,GBP,47778.0,GB,0,GB,M
2024,Mid,FT,Data Scientist,33966,GBP,42457.0,ZA,0,ZA,M
2024,Mid,FT,Data Scientist,31396,GBP,39245.0,ZA,0,ZA,M
2024,Senior,FT,Data Scientist,153000,USD,153000.0,NZ,0,NZ,M
2024,Senior,FT,Data Scientist,135000,USD,135000.0,NZ,0,NZ,M
2024,Senior,FT,Machine Learning Engineer,278000,USD,278000.0,US,0,US,M
2024,Senior,FT,Data Analyst,86220,USD,86220.0,US,0,US,M
2024,Mid,FT,Business Intelligence,110000,USD,110000.0,US,0,US,M
2024,Mid,FT,Business Intelligence,95000,USD,95000.0,US,0,US,M
2024,Entry,FT,Data Engineer,35000,EUR,38888.0,ES,0,ES,M
2024,Entry,FT,Data Engineer,27000,EUR,30000.0,ES,0,ES,M
2024,Mid,FT,Data Analyst,174000,USD,174000.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,302900,USD,302900.0,US,0,US,M
2024,Senior,FT,Data Modeler,162225,USD,162225.0,US,0,US,M
2024,Senior,FT,Data Modeler,139050,USD,139050.0,US,0,US,M
2024,Senior,FT,Data Engineer,105301,USD,105301.0,US,100,US,M
2024,Senior,FT,Data Analyst,50000,GBP,62500.0,GB,0,GB,M
2024,Senior,FT,Data Analyst,44000,GBP,55000.0,GB,0,GB,M
2024,Mid,FT,Research Engineer,234000,USD,234000.0,US,0,US,M
2024,Mid,FT,Research Engineer,176000,USD,176000.0,US,0,US,M
2024,Mid,FT,Data Scientist,159550,USD,159550.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,75000,USD,75000.0,US,0,US,M
2024,Senior,FT,AI Scientist,166000,USD,166000.0,US,0,US,M
2024,Senior,FT,AI Scientist,110781,USD,110781.0,US,0,US,M
2024,Mid,FT,Data Scientist,121500,USD,121500.0,US,100,US,M
2024,Mid,FT,Data Scientist,88200,USD,88200.0,US,100,US,M
2024,Entry,PT,Data Scientist,63162,USD,63162.0,US,0,US,M
2024,Entry,PT,Data Scientist,37154,USD,37154.0,US,0,US,M
2024,Executive,FT,Head of Data,257500,USD,257500.0,US,0,US,M
2024,Executive,FT,Head of Data,190000,USD,190000.0,US,0,US,M
2024,Mid,FT,AI Engineer,176000,USD,176000.0,US,0,US,M
2024,Mid,FT,AI Engineer,106500,USD,106500.0,US,0,US,M
2024,Mid,FT,Business Intelligence,125500,USD,125500.0,US,0,US,M
2024,Mid,FT,Business Intelligence,78000,USD,78000.0,US,0,US,M
2024,Entry,FT,Business Intelligence Analyst,192500,USD,192500.0,US,0,US,M
2024,Entry,FT,Business Intelligence Analyst,140000,USD,140000.0,US,0,US,M
2024,Mid,FT,Machine Learning Developer,125000,USD,125000.0,CA,0,CA,M
2024,Mid,FT,Machine Learning Developer,90000,USD,90000.0,CA,0,CA,M
2024,Mid,FT,Data Engineer,132600,USD,132600.0,US,0,US,M
2024,Mid,FT,Data Engineer,80845,USD,80845.0,US,0,US,M
2024,Executive,FT,Data Engineer,250000,USD,250000.0,US,0,US,M
2024,Executive,FT,Data Engineer,150000,USD,150000.0,US,0,US,M
2024,Entry,FT,Data Scientist,187415,USD,187415.0,US,0,US,M
2024,Entry,FT,Data Scientist,114080,USD,114080.0,US,0,US,M
2024,Entry,FT,Business Intelligence Lead,187415,USD,187415.0,US,0,US,M
2024,Entry,FT,Business Intelligence Lead,114080,USD,114080.0,US,0,US,M
2024,Senior,FT,Data Scientist,292300,USD,292300.0,CA,0,CA,M
2024,Senior,FT,Data Scientist,149700,USD,149700.0,CA,0,CA,M
2024,Mid,FT,Data Engineer,193000,USD,193000.0,US,0,US,M
2024,Mid,FT,Applied Scientist,210000,USD,210000.0,US,0,US,M
2024,Mid,FT,Applied Scientist,160000,USD,160000.0,US,0,US,M
2024,Mid,FT,Machine Learning Engineer,208200,USD,208200.0,US,100,US,M
2024,Mid,FT,Machine Learning Engineer,124900,USD,124900.0,US,100,US,M
2024,Senior,FT,Data Engineer,255475,USD,255475.0,US,0,US,M
2024,Senior,FT,Data Engineer,185800,USD,185800.0,US,0,US,M
2024,Senior,FT,Data Analyst,74400,USD,74400.0,US,100,US,M
2024,Senior,FT,Machine Learning Engineer,181000,USD,181000.0,US,0,US,M
2024,Entry,FT,Data Analyst,20000,USD,20000.0,KE,100,KE,M
2024,Entry,FT,Data Analyst,102927,USD,102927.0,AU,0,AU,M
2024,Entry,FT,Data Analyst,95010,USD,95010.0,AU,0,AU,M
2024,Entry,FT,Business Intelligence Analyst,157400,USD,157400.0,US,100,US,M
2024,Entry,FT,Business Intelligence Analyst,98600,USD,98600.0,US,100,US,M
2024,Senior,FT,Machine Learning Engineer,258750,USD,258750.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,191250,USD,191250.0,US,0,US,M
2024,Senior,FT,Data Architect,65000,GBP,81250.0,GB,0,GB,M
2024,Senior,FT,Data Manager,144300,USD,144300.0,US,100,US,M
2024,Senior,FT,Data Manager,104800,USD,104800.0,US,100,US,M
2024,Mid,FT,Business Intelligence,168000,USD,168000.0,US,100,US,L
2024,Mid,FT,Business Intelligence,78400,USD,78400.0,US,100,US,L
2024,Senior,FT,Business Intelligence Analyst,100000,USD,100000.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,306000,USD,306000.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,151600,USD,151600.0,US,0,US,M
2024,Senior,FT,Analytics Engineer,95000,GBP,118750.0,GB,0,GB,M
2024,Senior,FT,Data Engineer,147368,USD,147368.0,US,0,US,M
2024,Senior,FT,Data Manager,160500,USD,160500.0,US,100,US,M
2024,Senior,FT,Data Manager,107000,USD,107000.0,US,100,US,M
2024,Senior,FT,Research Scientist,148500,USD,148500.0,US,100,US,M
2024,Mid,FT,Business Intelligence Analyst,115000,USD,115000.0,US,100,US,M
2024,Executive,FT,Head of Data,150000,USD,150000.0,US,0,US,M
2024,Senior,FT,Data Scientist,214872,USD,214872.0,US,100,US,M
2024,Senior,FT,Data Engineer,145360,USD,145360.0,US,100,US,M
2024,Senior,FT,Data Engineer,107440,USD,107440.0,US,100,US,M
2024,Senior,FT,AI Software Engineer,174000,USD,174000.0,US,0,US,M
2024,Senior,FT,AI Software Engineer,116000,USD,116000.0,US,0,US,M
2024,Mid,FT,Data Engineer,181700,USD,181700.0,US,0,US,M
2024,Entry,FT,Data Analyst,77280,USD,77280.0,US,0,US,M
2024,Entry,FT,Data Scientist,26800,GBP,33500.0,GB,0,GB,M
2024,Entry,FT,Business Intelligence Analyst,164500,USD,164500.0,US,0,US,M
2024,Entry,FT,Business Intelligence Analyst,67200,USD,67200.0,US,0,US,M
2024,Mid,FT,Data Scientist,287800,USD,287800.0,US,0,US,M
2024,Entry,PT,Data Scientist,291340,USD,291340.0,US,0,US,M
2024,Entry,PT,Data Scientist,194240,USD,194240.0,US,0,US,M
2024,Mid,FT,Applied Scientist,191070,USD,191070.0,US,0,US,M
2024,Mid,FT,Applied Scientist,135900,USD,135900.0,US,0,US,M
2024,Mid,FT,BI Developer,38000,GBP,47500.0,GB,0,GB,M
2024,Mid,FT,BI Developer,35000,GBP,43750.0,GB,0,GB,M
2024,Mid,FT,Data Engineer,152800,USD,152800.0,US,0,US,M
2024,Senior,FT,Data Engineer,78000,EUR,86666.0,LV,0,LV,M
2024,Senior,FT,Data Engineer,54000,EUR,60000.0,LV,0,LV,M
2024,Senior,FT,Data Engineer,139500,USD,139500.0,US,0,US,M
2024,Senior,FT,Data Scientist,208500,USD,208500.0,US,0,US,M
2024,Senior,FT,Business Intelligence Analyst,138000,USD,138000.0,US,0,US,M
2024,Senior,FT,Business Intelligence Analyst,110400,USD,110400.0,US,0,US,M
2024,Entry,FT,Data Scientist,128750,USD,128750.0,US,0,US,M
2024,Entry,FT,Data Scientist,61875,USD,61875.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,240000,USD,240000.0,CA,0,CA,M
2024,Entry,FT,Research Analyst,91200,USD,91200.0,US,0,US,M
2024,Entry,FT,Research Analyst,58200,USD,58200.0,US,0,US,M
2024,Mid,FT,Data Analyst,152300,USD,152300.0,US,0,US,M
2024,Mid,FT,Data Analyst,76200,USD,76200.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,336000,USD,336000.0,CA,100,CA,M
2024,Senior,FT,Machine Learning Engineer,304000,USD,304000.0,CA,100,CA,M
2024,Senior,FT,Data Infrastructure Engineer,245900,USD,245900.0,US,100,US,M
2024,Senior,FT,Data Infrastructure Engineer,139000,USD,139000.0,US,100,US,M
2024,Mid,FT,Admin & Data Analyst,95000,USD,95000.0,US,0,US,M
2024,Entry,FT,Data Scientist,46000,USD,46000.0,US,0,US,M
2024,Entry,FT,Data Scientist,40000,USD,40000.0,US,0,US,M
2024,Senior,FT,Insight Analyst,60000,GBP,75000.0,US,0,US,M
2024,Senior,FT,Insight Analyst,55000,GBP,68750.0,US,0,US,M
2024,Entry,FT,Business Intelligence,176627,USD,176627.0,US,0,US,M
2024,Entry,FT,Business Intelligence,106029,USD,106029.0,US,0,US,M
2024,Entry,FT,Business Intelligence,94250,USD,94250.0,US,100,US,M
2024,Entry,FT,Business Intelligence,65000,USD,65000.0,US,100,US,M
2024,Mid,FT,Data Analyst,148017,USD,148017.0,US,0,US,M
2024,Mid,FT,Data Analyst,87069,USD,87069.0,US,0,US,M
2024,Mid,FT,Data Scientist,135800,USD,135800.0,US,100,US,M
2024,Entry,FT,Data Analyst,43500,USD,43500.0,US,0,US,M
2024,Entry,FT,Data Analyst,41000,USD,41000.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,211888,USD,211888.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,154100,USD,154100.0,US,0,US,M
2024,Senior,FT,Analytics Engineer,148500,USD,148500.0,US,0,US,M
2024,Senior,FT,Analytics Engineer,117000,USD,117000.0,US,0,US,M
2024,Mid,FT,Machine Learning Engineer,203000,USD,203000.0,US,100,US,M
2024,Senior,FT,Consultant Data Engineer,50000,USD,50000.0,GE,100,US,M
2024,Senior,FT,Data Scientist,322100,USD,322100.0,US,100,US,M
2024,Senior,FT,Business Intelligence Analyst,158900,USD,158900.0,US,100,US,M
2024,Senior,FT,Business Intelligence Analyst,132400,USD,132400.0,US,100,US,M
2024,Mid,FT,Business Intelligence Manager,140000,USD,140000.0,US,100,US,M
2024,Mid,FT,Business Intelligence Manager,100000,USD,100000.0,US,100,US,M
2024,Senior,FT,Data Scientist,240901,USD,240901.0,US,100,US,M
2024,Senior,FT,Data Scientist,168630,USD,168630.0,US,100,US,M
2024,Executive,FT,Head of Data,312300,USD,312300.0,US,100,US,M
2024,Executive,FT,Data Engineer,273600,USD,273600.0,US,100,US,M
2024,Executive,FT,Data Engineer,182400,USD,182400.0,US,100,US,M
2024,Senior,FT,Business Intelligence Analyst,140000,USD,140000.0,US,100,US,M
2024,Senior,FT,Data Scientist,202500,USD,202500.0,US,0,US,M
2024,Mid,FT,Data Engineer,159550,USD,159550.0,US,0,US,M
2024,Executive,FT,Data Engineer,253900,USD,253900.0,US,0,US,M
2024,Executive,FT,Data Engineer,145100,USD,145100.0,US,0,US,M
2024,Senior,FT,Research Scientist,179000,USD,179000.0,US,0,US,M
2024,Entry,FT,Data Management Analyst,105000,USD,105000.0,CA,0,CA,M
2024,Entry,FT,Data Management Analyst,80800,USD,80800.0,CA,0,CA,M
2024,Senior,FT,Data Analyst,144606,USD,144606.0,US,0,US,M
2024,Senior,FT,Data Analyst,128539,USD,128539.0,US,0,US,M
2024,Mid,FT,BI Developer,79400,USD,79400.0,US,0,US,M
2024,Mid,FT,BI Developer,55600,USD,55600.0,US,0,US,M
2024,Mid,FT,Data Engineer,131700,USD,131700.0,US,0,US,M
2024,Mid,FT,Data Scientist,87000,USD,87000.0,US,0,US,M
2024,Entry,FT,Research Engineer,118400,USD,118400.0,US,0,US,M
2024,Entry,FT,Research Engineer,64000,USD,64000.0,US,0,US,M
2024,Senior,FL,Manager Data Management,3000000,INR,36014.0,IN,100,IN,S
2024,Entry,FT,Research Analyst,126225,USD,126225.0,US,0,US,M
2024,Entry,FT,Research Analyst,61846,USD,61846.0,US,0,US,M
2024,Senior,FT,Data Analyst,114200,USD,114200.0,US,0,US,M
2024,Senior,FT,Data Analyst,92900,USD,92900.0,US,0,US,M
2024,Senior,FT,Data Engineer,137300,USD,137300.0,US,0,US,M
2024,Mid,FT,Data Scientist,44263,GBP,55328.0,ZA,0,ZA,M
2024,Mid,FT,Data Quality Manager,50000,EUR,55555.0,ES,0,ES,M
2024,Mid,FT,Data Quality Manager,40000,EUR,44444.0,ES,0,ES,M
2024,Senior,FT,Data Modeler,155000,USD,155000.0,US,100,US,M
2024,Mid,FT,Data Analytics Manager,128000,USD,128000.0,US,0,US,M
2024,Mid,FT,Data Analytics Manager,81500,USD,81500.0,US,0,US,M
2024,Mid,FT,Business Intelligence Analyst,68000,USD,68000.0,US,100,US,M
2024,Mid,FT,Research Engineer,108100,USD,108100.0,US,0,US,M
2024,Mid,FT,Research Engineer,60800,USD,60800.0,US,0,US,M
2024,Senior,FT,Research Engineer,485000,USD,485000.0,US,0,US,M
2024,Senior,FT,Data Scientist,250944,USD,250944.0,US,100,US,M
2024,Senior,FT,Data Scientist,178538,USD,178538.0,US,100,US,M
2024,Senior,FT,Data Engineer,180700,USD,180700.0,US,100,US,M
2024,Executive,FT,Head of Data,243000,USD,243000.0,US,0,US,M
2024,Executive,FT,Head of Data,163000,USD,163000.0,US,0,US,M
2024,Mid,FT,Data Analyst,155700,USD,155700.0,US,0,US,M
2024,Mid,FT,Data Analyst,75500,USD,75500.0,US,0,US,M
2024,Senior,FT,Business Intelligence,246000,USD,246000.0,US,0,US,M
2024,Senior,FT,Business Intelligence,132600,USD,132600.0,US,0,US,M
2024,Senior,FT,Data Analyst,152000,USD,152000.0,US,0,US,M
2024,Senior,FT,Machine Learning Scientist,110000,USD,110000.0,US,100,US,M
2024,Mid,FT,Data Analyst,84105,USD,84105.0,US,0,US,M
2024,Mid,FT,Data Analyst,76095,USD,76095.0,US,0,US,M
2024,Senior,FT,Data Architect,201700,USD,201700.0,US,100,US,M
2024,Senior,FT,Data Architect,122300,USD,122300.0,US,100,US,M
2024,Mid,FT,Analytics Engineer,45600,EUR,50666.0,LT,0,LT,M
2024,Mid,FT,Analytics Engineer,26400,EUR,29333.0,LT,0,LT,M
2024,Senior,FT,Analytics Engineer,194000,USD,194000.0,US,100,US,M
2024,Senior,FT,Data Scientist,70000,EUR,77777.0,DE,0,DE,M
2024,Senior,FT,Data Scientist,40000,EUR,44444.0,DE,0,DE,M
2024,Senior,FT,Research Engineer,142200,USD,142200.0,US,0,US,M
2024,Senior,FT,Research Engineer,116200,USD,116200.0,US,0,US,M
2024,Mid,FT,Data Scientist,52500,USD,52500.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,169200,USD,169200.0,US,0,US,M
2024,Mid,FT,Data Engineer,136400,USD,136400.0,US,100,US,M
2024,Senior,FT,Business Intelligence Specialist,120529,USD,120529.0,US,0,US,M
2024,Senior,FT,Business Intelligence Specialist,96428,USD,96428.0,US,0,US,M
2024,Senior,FT,Data Operations Analyst,168000,USD,168000.0,US,0,US,M
2024,Senior,FT,Data Operations Analyst,90900,USD,90900.0,US,0,US,M
2024,Executive,FT,Director of Business Intelligence,200000,USD,200000.0,US,0,US,M
2024,Executive,FT,Director of Business Intelligence,175000,USD,175000.0,US,0,US,M
2024,Senior,FT,Data Architect,25000,USD,25000.0,US,0,US,M
2024,Senior,FT,Data Engineer,178500,USD,178500.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,213500,USD,213500.0,US,0,US,M
2024,Mid,FT,Data Engineer,74400,USD,74400.0,US,100,US,M
2024,Entry,FT,Data Analyst,225000,USD,225000.0,US,0,US,M
2024,Entry,FT,Data Analyst,129000,USD,129000.0,US,0,US,M
2024,Mid,FT,Machine Learning Engineer,265400,USD,265400.0,US,0,US,M
2024,Mid,FT,Machine Learning Engineer,127400,USD,127400.0,US,0,US,M
2024,Senior,FT,Data Architect,363000,USD,363000.0,US,0,US,M
2024,Mid,FT,Data Scientist,150200,USD,150200.0,CA,0,CA,M
2024,Mid,FT,Data Scientist,100100,USD,100100.0,CA,0,CA,M
2024,Entry,FT,Data Analyst,43400,USD,43400.0,US,100,US,M
2024,Mid,FT,Data Analyst,101081,USD,101081.0,US,0,US,M
2024,Mid,FT,Data Analyst,78108,USD,78108.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,285500,USD,285500.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,142500,USD,142500.0,US,0,US,M
2024,Mid,FT,Data Specialist,150000,USD,150000.0,US,0,US,M
2024,Mid,FT,Data Specialist,130000,USD,130000.0,US,0,US,M
2024,Senior,FT,Data Product Owner,159120,USD,159120.0,US,0,US,M
2024,Senior,FT,Data Product Owner,92240,USD,92240.0,US,0,US,M
2024,Senior,FT,Data Analyst,180500,USD,180500.0,US,0,US,M
2024,Senior,FT,Data Analyst,96200,USD,96200.0,US,0,US,M
2024,Senior,FT,Data Analytics Lead,116600,USD,116600.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,208500,USD,208500.0,US,0,US,M
2024,Senior,FT,Machine Learning Engineer,100100,USD,100100.0,US,0,US,M
